"","income.$15K-$19,9K","education.1","age","income.$30K-$34,9K","income.$7,5K-$9,9K","state.SC","income.$12,5K-$14,9K","income.$10K-$12,49K","gender.Female","income.Less-$5K","income.$25K-$29,9K","vote"
"1111",0,0,-0.301144348080798,0,0,1,0,0,1,0,0,"Yes"
"1112",0,0,-1.73207605779062,0,0,1,0,0,0,0,0,"Yes"
"1113",0,1,1.3014991667942,0,1,1,0,0,0,0,0,"Yes"
"1114",0,0,-0.0149580061388333,0,0,1,0,0,1,0,0,"Yes"
"1115",0,0,1.24426189840581,0,0,1,0,0,0,0,0,"Yes"
"1116",0,0,0.271228335803131,0,0,1,0,0,0,0,0,"Yes"
"1117",0,0,0.213991067414738,0,0,1,0,0,1,0,0,"Yes"
"1118",0,1,1.70216004551295,0,0,1,0,0,0,0,0,"No"
"1119",0,0,-0.0149580061388333,0,0,1,0,0,1,0,0,"Yes"
"1120",0,0,0.729126482910274,1,0,1,0,0,0,0,0,"Yes"
"1121",0,0,1.3014991667942,0,0,1,0,0,1,0,0,"Yes"
"1122",0,0,-0.0149580061388333,0,0,1,0,0,0,0,0,"Yes"
"1123",0,1,1.98834638745492,0,0,1,1,0,1,0,0,"No"
"1124",0,0,-0.701805226799547,0,0,1,0,0,0,0,0,"No"
"1125",0,0,-0.301144348080798,0,0,1,0,0,0,0,0,"Yes"
"1126",0,1,1.12978736162902,0,0,1,0,0,1,1,0,"Yes"
"1127",0,0,-1.15970337390669,0,0,1,0,0,0,0,0,"Yes"
"1128",0,0,1.24426189840581,0,0,1,0,0,0,0,0,"Yes"
"1129",0,0,0.900838288075452,0,0,1,0,0,1,0,1,"Yes"
"1130",0,0,1.01531282485224,1,0,1,0,0,1,0,0,"Yes"
"1131",0,0,-0.75904249518794,0,0,1,0,0,1,0,0,"Yes"
"1132",0,0,0.614651946133488,0,0,1,0,0,1,0,0,"Yes"
"1133",0,0,-1.73207605779062,0,0,1,0,0,0,1,0,"No"
"1134",0,0,-1.1024661055183,0,0,1,0,0,0,0,0,"Yes"
"1135",0,0,-0.75904249518794,0,0,1,0,0,0,0,0,"Yes"
"1136",0,0,0.385702872579917,0,0,1,0,0,0,0,0,"Yes"
"1137",0,0,-0.530093421634369,0,0,1,0,0,1,0,0,"Yes"
"1138",0,0,-0.129432542915619,0,0,1,0,0,1,0,0,"No"
"1139",0,0,-0.816279763576333,0,0,1,0,0,0,0,0,"Yes"
"1140",1,1,-1.27417791068348,0,0,1,0,0,1,0,0,"Yes"
"1141",0,0,0.786363751298667,0,0,1,0,0,1,1,0,"Yes"
"1142",1,0,-1.56036425262544,0,0,1,0,0,0,0,0,"Yes"
"1143",0,0,-1.78931332617901,0,0,1,0,0,1,0,0,"Yes"
"1144",0,0,0.385702872579917,0,0,1,0,0,0,0,0,"Yes"
"1145",0,0,-0.930754300353119,0,0,1,0,0,1,0,1,"Yes"
"1146",0,0,-0.873517031964726,0,0,1,0,0,0,0,0,"Yes"
"1147",0,0,-0.0149580061388333,0,0,1,0,0,0,0,0,"No"
"1148",0,0,1.53044824034777,0,0,1,1,0,0,0,0,"Yes"
"1149",0,0,1.24426189840581,0,0,1,0,0,1,0,0,"Yes"
"1150",0,0,0.729126482910274,0,0,1,0,0,1,0,0,"Yes"
"1151",0,0,-0.75904249518794,0,0,1,0,0,1,0,0,"Yes"
"1152",0,0,0.500177409356702,0,0,1,0,0,1,0,0,"Yes"
"1153",0,0,0.328465604191524,0,0,1,0,0,0,0,0,"Yes"
"1154",0,0,-1.61760152101383,0,0,1,0,0,0,0,0,"Yes"
"1155",0,0,-0.35838161646919,0,0,1,0,0,1,0,0,"Yes"
"1156",0,0,0.271228335803131,0,0,1,0,0,1,0,0,"Yes"
"1157",0,0,0.328465604191524,0,0,1,0,0,0,0,0,"Yes"
"1158",0,1,1.81663458228974,0,1,1,0,0,1,0,0,"Yes"
"1159",0,0,0.0995165306379524,0,0,1,0,0,0,0,0,"No"
"1160",0,1,-0.0721952745272262,0,0,1,0,0,1,0,0,"Yes"
"1161",0,0,-0.243907079692405,0,0,1,0,0,1,0,0,"Yes"
"1162",0,0,-0.873517031964726,0,0,1,0,0,0,0,0,"Yes"
"1163",0,0,-1.1024661055183,0,0,1,0,1,0,0,0,"Yes"
"1164",0,0,1.47321097195938,0,1,1,0,0,1,0,0,"No"
"1165",0,0,0.0995165306379524,0,0,1,0,0,0,0,0,"Yes"
"1166",0,0,-0.129432542915619,0,1,1,0,0,1,0,0,"No"
"1167",0,0,0.328465604191524,0,0,1,0,0,0,0,0,"Yes"
"1168",0,1,1.01531282485224,0,0,1,0,1,1,0,0,"Yes"
"1169",0,0,-0.587330690022762,0,1,1,0,0,1,0,0,"No"
"1170",1,0,0.958075556463845,0,0,1,0,0,0,0,0,"Yes"
"1171",1,1,1.3587364351826,0,0,1,0,0,1,0,0,"No"
"1172",0,0,-1.61760152101383,0,1,1,0,0,0,0,0,"Yes"
"1173",0,1,-1.1024661055183,0,0,1,0,0,1,0,1,"Yes"
"1174",0,0,-0.472856153245976,0,0,1,0,0,0,0,0,"Yes"
"1175",0,1,0.786363751298667,0,0,1,0,1,1,0,0,"Yes"
"1176",0,0,-1.73207605779062,0,0,1,0,0,0,0,0,"Yes"
"1177",1,0,0.671889214521881,0,0,1,0,0,1,0,0,"Yes"
"1178",0,0,-1.33141517907187,1,0,1,0,0,0,0,0,"Yes"
"1179",0,0,-0.129432542915619,0,0,1,0,0,0,0,0,"Yes"
"1180",0,0,-0.415618884857583,0,0,1,0,0,0,0,0,"Yes"
"1181",0,0,0.271228335803131,0,0,1,0,0,1,0,0,"Yes"
"1182",0,0,-0.530093421634369,0,0,1,0,0,0,0,1,"Yes"
"1183",0,0,-0.35838161646919,0,0,1,0,0,0,0,0,"Yes"
"1184",0,0,-0.530093421634369,0,0,1,0,0,0,0,0,"Yes"
"1185",0,0,0.271228335803131,0,0,1,0,0,1,0,1,"No"
"1186",0,1,1.75939731390135,0,0,1,1,0,0,0,0,"Yes"
"1187",0,0,2.04558365584331,0,0,1,0,0,1,0,0,"No"
"1188",0,0,0.958075556463845,0,0,1,0,0,0,0,0,"Yes"
"1189",0,1,1.64492277712456,0,0,1,0,0,1,0,0,"Yes"
"1190",0,0,-1.15970337390669,0,0,1,0,0,1,0,0,"No"
"1191",1,0,-1.44588971584865,0,0,1,0,0,1,0,0,"Yes"
"1192",0,0,1.3587364351826,0,0,1,0,0,1,0,0,"Yes"
"1193",0,0,-0.129432542915619,0,0,1,0,0,1,0,0,"Yes"
"1194",0,0,-0.472856153245976,0,0,1,0,0,0,0,0,"Yes"
"1195",0,0,0.0422792622495595,0,0,1,0,0,1,0,0,"Yes"
"1196",0,0,-0.816279763576333,0,0,1,0,0,1,0,0,"Yes"
"1197",0,0,-0.35838161646919,0,0,1,0,0,0,0,0,"Yes"
"1198",0,0,1.18702463001742,0,0,1,0,0,1,0,0,"Yes"
"1199",0,0,1.18702463001742,0,0,1,0,0,0,0,1,"Yes"
"1200",0,0,1.18702463001742,0,0,1,0,0,0,0,0,"Yes"
"1201",0,0,-1.50312698423705,0,0,1,0,0,1,0,0,"No"
"1202",0,1,0.385702872579917,0,0,1,0,0,1,0,0,"Yes"
"1203",0,0,0.843601019687059,0,0,1,0,0,0,0,0,"Yes"
"1204",0,0,-1.67483878940223,0,0,1,0,0,1,0,0,"Yes"
"1205",0,1,0.729126482910274,0,0,1,0,0,1,0,0,"Yes"
"1206",0,0,-0.243907079692405,1,0,1,0,0,1,0,0,"Yes"
"1207",0,0,-1.15970337390669,0,0,1,0,0,1,0,0,"Yes"
"1208",0,0,-1.0452288371299,0,0,1,0,0,1,0,0,"Yes"
"1209",0,0,0.442940140968309,0,0,1,0,0,1,0,0,"Yes"
"1210",0,0,-0.987991568741512,0,0,1,0,0,1,0,0,"Yes"
"1211",1,0,-1.56036425262544,0,0,1,0,0,1,0,0,"No"
"1212",0,0,0.156753799026345,0,0,1,0,0,0,0,0,"Yes"
"1213",0,0,1.41597370357099,0,0,1,0,0,1,0,1,"Yes"
"1214",1,0,0.729126482910274,0,0,1,0,0,1,0,0,"Yes"
"1215",0,0,0.328465604191524,0,0,1,0,0,0,0,0,"Yes"
"1216",0,0,0.328465604191524,0,0,1,0,0,0,0,0,"Yes"
"1217",0,0,0.213991067414738,0,0,1,0,0,1,0,0,"Yes"
"1218",0,0,0.786363751298667,1,0,1,0,0,0,0,0,"Yes"
"1219",0,1,1.53044824034777,0,0,1,0,0,1,1,0,"Yes"
"1220",0,0,0.156753799026345,0,0,1,0,0,0,0,0,"Yes"
"1221",0,0,-0.530093421634369,0,0,1,0,0,1,0,0,"Yes"
"1222",1,1,-0.186669811304012,0,0,1,0,0,0,0,0,"Yes"
"1223",0,0,0.729126482910274,0,0,1,0,0,0,0,0,"Yes"
"1224",0,0,-0.644567958411155,0,0,1,0,0,0,0,0,"Yes"
"1225",0,0,-0.415618884857583,0,0,1,0,0,1,0,0,"Yes"
"1226",0,0,-1.15970337390669,0,0,1,0,0,1,0,0,"Yes"
"1227",0,0,0.0422792622495595,0,0,1,0,0,0,0,0,"Yes"
"1228",0,1,-1.44588971584865,0,0,1,0,0,1,0,0,"No"
"1229",0,0,-0.301144348080798,0,0,1,0,0,0,0,0,"Yes"
"1230",0,0,-1.15970337390669,0,0,1,0,0,0,0,0,"Yes"
"1231",0,0,-1.67483878940223,0,0,1,1,0,0,0,0,"Yes"
"1232",0,0,-0.0149580061388333,0,0,1,0,0,1,0,0,"Yes"
"1233",0,0,-1.38865244746026,0,0,1,0,0,1,0,0,"Yes"
"1234",0,0,0.557414677745095,0,0,1,0,0,1,0,0,"Yes"
"1235",0,0,-1.33141517907187,0,0,1,0,0,0,0,0,"Yes"
"1236",0,0,-1.1024661055183,0,0,1,0,0,1,0,0,"Yes"
"1237",0,0,-1.73207605779062,1,0,1,0,0,0,0,0,"No"
"1238",0,0,-0.701805226799547,0,0,1,0,0,1,0,1,"Yes"
"1239",0,0,2.04558365584331,0,1,1,0,0,1,0,0,"Yes"
"1240",0,0,1.47321097195938,1,0,1,0,0,1,0,0,"Yes"
"1241",0,1,0.671889214521881,0,0,1,0,0,1,0,1,"Yes"
"1242",0,0,1.3014991667942,0,0,1,0,0,1,0,0,"Yes"
"1243",0,0,0.729126482910274,0,0,1,0,0,1,0,0,"Yes"
"1244",0,0,-0.186669811304012,0,0,1,0,0,0,0,0,"Yes"
"1245",0,0,-0.0149580061388333,0,0,1,0,0,0,0,0,"Yes"
"1246",0,1,1.18702463001742,0,0,1,0,0,0,1,0,"Yes"
"1247",0,0,-0.472856153245976,1,0,1,0,0,0,0,0,"Yes"
"1248",0,1,-0.816279763576333,0,0,1,0,0,1,0,0,"Yes"
"1249",0,0,0.0422792622495595,0,0,1,0,0,1,0,0,"Yes"
"1250",0,0,-1.38865244746026,0,0,1,0,0,0,1,0,"Yes"
"1251",0,0,-1.61760152101383,0,0,1,0,0,1,0,0,"No"
"1252",0,1,-0.129432542915619,0,0,1,0,0,0,0,0,"Yes"
"1253",0,1,1.98834638745492,0,0,1,0,0,0,0,0,"Yes"
"1254",0,0,0.671889214521881,0,1,1,0,0,1,0,0,"Yes"
"1255",0,0,-0.243907079692405,0,0,1,0,0,0,0,0,"Yes"
"1256",0,0,-1.1024661055183,0,0,1,0,0,1,1,0,"Yes"
"1257",0,0,0.786363751298667,0,0,1,0,0,0,1,0,"Yes"
"1258",0,1,1.93110911906652,0,0,1,0,0,1,1,0,"Yes"
"1259",0,0,0.900838288075452,0,0,1,0,0,0,0,1,"Yes"
"1260",0,0,-1.21694064229508,0,0,1,0,0,0,0,1,"Yes"
"1261",0,0,-0.701805226799547,0,0,1,0,0,1,0,0,"Yes"
"1262",0,0,-1.50312698423705,0,1,1,0,0,0,0,0,"Yes"
"1263",0,0,0.442940140968309,0,0,1,0,0,0,0,0,"Yes"
"1264",0,0,-1.50312698423705,0,0,1,0,0,0,0,0,"No"
"1265",0,0,0.729126482910274,0,0,1,0,1,1,0,0,"Yes"
"1266",0,0,-0.701805226799547,0,0,1,0,0,1,0,0,"Yes"
"1267",0,0,1.41597370357099,0,0,1,0,0,0,0,0,"Yes"
"1268",0,0,1.24426189840581,0,0,1,0,0,1,0,1,"Yes"
"1269",0,0,-1.50312698423705,0,0,1,0,0,1,0,0,"Yes"
"1270",0,1,1.07255009324063,0,1,1,0,0,1,0,0,"Yes"
"1271",0,0,-0.816279763576333,0,0,1,0,0,1,0,0,"Yes"
"1272",0,0,-1.61760152101383,0,0,1,0,0,0,0,0,"Yes"
"1273",0,0,-0.243907079692405,0,0,1,0,0,1,0,0,"Yes"
"1274",0,0,-0.75904249518794,0,0,1,0,0,0,0,0,"Yes"
"1275",0,0,-0.987991568741512,0,1,1,0,0,1,0,0,"Yes"
"1276",0,0,0.442940140968309,0,0,1,0,0,0,0,0,"Yes"
"1277",0,0,0.0422792622495595,0,0,1,0,0,0,0,0,"No"
"1278",0,0,0.900838288075452,0,0,1,0,0,0,0,1,"Yes"
"1279",0,0,-1.1024661055183,0,0,1,0,0,0,0,1,"Yes"
"1280",0,0,0.729126482910274,0,0,1,0,0,1,0,0,"Yes"
"1281",0,0,-0.0721952745272262,0,0,1,0,0,0,0,0,"Yes"
"1282",0,0,0.385702872579917,0,0,1,0,0,1,0,0,"Yes"
"1283",0,0,-0.0149580061388333,1,0,1,0,0,0,0,0,"No"
"1284",1,0,-1.0452288371299,0,0,1,0,0,1,0,0,"Yes"
"1285",0,0,0.729126482910274,0,0,1,0,0,0,0,0,"Yes"
"1286",0,0,0.729126482910274,0,0,1,0,0,0,0,0,"Yes"
"1287",0,1,0.156753799026345,0,0,1,1,0,0,0,0,"Yes"
"1288",0,0,-0.301144348080798,0,0,1,0,0,1,0,0,"Yes"
"1289",0,0,0.0422792622495595,0,0,1,0,0,0,0,0,"Yes"
"1290",0,0,0.156753799026345,0,0,1,0,0,1,0,0,"Yes"
"1291",0,0,1.64492277712456,0,0,1,0,0,1,0,0,"Yes"
"1292",0,0,-1.56036425262544,0,0,1,0,0,1,0,0,"Yes"
"1293",0,1,-0.701805226799547,0,0,1,0,0,1,0,0,"Yes"
"1294",0,0,1.64492277712456,1,0,1,0,0,1,0,0,"No"
"1295",0,0,1.18702463001742,0,0,1,0,0,0,0,0,"Yes"
"1296",1,0,-1.1024661055183,0,0,1,0,0,0,0,0,"No"
"1297",0,1,1.07255009324063,0,0,1,0,0,0,0,1,"Yes"
"1298",0,0,-1.21694064229508,0,0,1,0,0,1,0,0,"Yes"
"1299",0,0,-0.873517031964726,0,0,1,0,0,0,0,0,"No"
"1300",0,0,-0.0149580061388333,0,0,1,0,0,1,0,0,"Yes"
"1301",0,0,0.0995165306379524,0,0,1,0,0,0,0,0,"Yes"
"1302",0,0,0.557414677745095,0,0,1,0,0,0,0,0,"Yes"
"1303",0,0,0.271228335803131,1,0,1,0,0,0,0,0,"Yes"
"1304",0,0,-0.301144348080798,0,0,1,0,0,0,0,0,"Yes"
"1305",0,0,-1.0452288371299,0,0,1,0,0,1,0,0,"Yes"
"1306",0,1,-0.530093421634369,0,0,1,1,0,0,0,0,"Yes"
"1307",0,0,0.271228335803131,0,0,1,0,0,1,0,0,"Yes"
"1308",0,0,0.271228335803131,0,0,1,0,0,1,0,0,"Yes"
"1309",0,0,0.671889214521881,0,0,1,0,0,0,0,0,"Yes"
"1310",0,0,0.156753799026345,1,0,1,0,0,1,0,0,"Yes"
"1311",0,0,0.500177409356702,0,0,1,0,0,1,0,0,"Yes"
"1312",0,0,0.385702872579917,0,0,1,0,0,0,0,0,"Yes"
"1313",0,0,-0.701805226799547,0,0,1,0,0,1,0,0,"Yes"
"1314",0,0,-1.15970337390669,0,0,1,0,0,0,0,0,"Yes"
"1315",0,0,0.442940140968309,0,0,1,0,0,0,0,0,"Yes"
"1316",0,0,-1.67483878940223,0,0,1,0,0,1,0,0,"Yes"
"1317",0,0,-0.75904249518794,1,0,1,0,0,1,0,0,"No"
"1318",0,0,1.24426189840581,0,0,1,0,0,0,0,0,"Yes"
"1319",0,1,0.385702872579917,0,1,1,0,0,1,0,0,"No"
"1320",0,0,0.900838288075452,0,0,1,0,0,1,0,1,"Yes"
"1321",0,0,-0.129432542915619,1,0,1,0,0,1,0,0,"Yes"
"1322",0,0,0.156753799026345,0,0,1,0,0,0,0,0,"Yes"
"1323",0,0,-1.67483878940223,0,0,1,0,0,1,0,0,"Yes"
"1324",0,0,-0.186669811304012,0,0,1,0,0,1,0,0,"Yes"
"1325",0,1,1.58768550873617,0,1,1,0,0,1,0,0,"No"
"1326",0,0,0.843601019687059,0,0,1,0,0,0,0,0,"Yes"
"1327",0,0,1.70216004551295,0,0,1,0,0,0,0,0,"Yes"
"1328",0,1,1.24426189840581,0,0,1,0,0,1,0,0,"Yes"
"1329",0,0,-0.243907079692405,0,0,1,0,0,0,0,0,"Yes"
"1330",0,0,0.958075556463845,0,0,1,0,0,0,0,0,"Yes"
"1331",0,1,0.671889214521881,0,0,1,0,0,0,0,1,"No"
"1332",0,1,0.500177409356702,0,0,1,0,0,1,1,0,"Yes"
"1333",0,0,1.12978736162902,0,0,1,0,0,1,0,1,"Yes"
"1334",1,0,1.70216004551295,0,0,1,0,0,1,0,0,"Yes"
"1335",0,0,1.41597370357099,0,0,1,0,0,0,0,1,"Yes"
"1336",1,1,0.843601019687059,0,0,1,0,0,1,0,0,"No"
"1337",0,0,0.500177409356702,1,0,1,0,0,0,0,0,"No"
"1338",0,1,1.47321097195938,0,0,1,0,1,1,0,0,"Yes"
"1339",0,0,0.900838288075452,0,0,1,0,0,1,0,0,"Yes"
"1340",0,0,-0.873517031964726,0,0,1,0,0,1,0,0,"Yes"
"1341",0,0,-1.61760152101383,1,0,1,0,0,0,0,0,"No"
"1342",0,0,-0.644567958411155,0,0,1,0,0,1,0,0,"Yes"
"1343",0,0,-0.243907079692405,0,0,1,0,0,0,0,0,"No"
"1344",0,0,-1.61760152101383,0,0,1,0,0,1,0,0,"Yes"
"1345",0,0,-1.56036425262544,0,0,1,0,0,0,0,0,"Yes"
"1346",0,0,1.64492277712456,0,0,1,0,1,1,0,0,"Yes"
"1347",0,0,-0.587330690022762,1,0,1,0,0,1,0,0,"Yes"
"1348",0,0,0.0995165306379524,0,0,1,0,0,1,0,0,"Yes"
"1349",0,0,-0.0721952745272262,0,0,1,0,0,1,0,0,"Yes"
"1350",1,0,-0.186669811304012,0,0,1,0,0,0,0,0,"No"
"1351",1,0,1.18702463001742,0,0,1,0,0,1,0,0,"Yes"
"1352",0,0,-1.1024661055183,0,0,1,0,0,0,0,0,"Yes"
"1353",0,0,-0.301144348080798,0,0,1,0,0,1,0,1,"Yes"
"1354",0,0,0.900838288075452,0,0,1,0,0,0,0,1,"Yes"
"1355",0,0,0.385702872579917,0,0,1,0,0,1,0,0,"Yes"
"1356",0,0,-0.243907079692405,0,0,1,0,0,0,0,0,"Yes"
"1357",0,0,-1.0452288371299,0,0,1,0,0,1,0,0,"Yes"
"1358",0,0,-0.0149580061388333,0,0,1,0,0,0,0,0,"Yes"
"1359",0,0,-0.987991568741512,0,0,1,0,0,0,0,0,"No"
"1360",0,0,-0.186669811304012,0,0,1,0,0,1,0,0,"Yes"
"1361",1,0,-0.644567958411155,0,0,1,0,0,1,0,0,"Yes"
"1362",0,1,1.07255009324063,0,0,1,1,0,1,0,0,"Yes"
"1363",0,0,0.213991067414738,0,0,1,0,0,1,0,0,"Yes"
"1364",0,0,-0.301144348080798,0,0,1,0,0,1,0,0,"Yes"
"1365",0,0,-1.67483878940223,0,0,1,1,0,1,0,0,"Yes"
"1366",0,0,-1.1024661055183,0,0,1,0,0,1,0,0,"Yes"
"1367",0,0,0.0422792622495595,0,0,1,0,0,1,0,0,"Yes"
"1368",0,0,-1.50312698423705,0,0,1,0,0,0,0,0,"Yes"
"1369",0,0,-0.301144348080798,0,0,1,0,0,1,0,0,"Yes"
"1370",0,0,-1.21694064229508,0,0,1,0,0,0,0,0,"Yes"
"1371",0,0,-0.587330690022762,0,0,1,0,0,1,0,0,"Yes"
"1372",0,0,2.04558365584331,0,0,1,0,0,1,0,0,"Yes"
"1373",0,0,1.3014991667942,0,0,1,0,1,1,0,0,"No"
"1374",0,0,-0.472856153245976,1,0,1,0,0,1,0,0,"Yes"
"1375",0,0,-0.873517031964726,0,0,1,0,0,0,0,0,"No"
"1376",0,0,-0.0721952745272262,0,0,1,0,0,1,0,0,"Yes"
"1377",0,0,-0.0149580061388333,0,0,1,0,0,0,0,0,"Yes"
"1378",0,0,0.729126482910274,0,0,1,0,0,0,0,0,"Yes"
"1379",0,0,0.0995165306379524,0,0,1,0,0,1,0,0,"Yes"
"1380",0,0,-0.415618884857583,0,0,1,0,0,1,0,1,"Yes"
"1381",0,0,-0.301144348080798,0,0,1,0,0,1,0,0,"Yes"
"1382",0,0,1.64492277712456,0,0,1,0,0,0,0,1,"Yes"
"1383",0,0,0.557414677745095,0,0,1,0,0,0,0,0,"Yes"
"1384",0,0,-0.530093421634369,0,0,1,0,0,0,0,0,"No"
"1385",0,0,1.3014991667942,0,0,1,0,0,0,0,0,"Yes"
"1386",0,0,-0.129432542915619,0,0,1,0,0,1,0,0,"Yes"
"1387",0,0,-0.873517031964726,0,0,1,0,0,1,0,0,"Yes"
"1388",1,0,-1.61760152101383,0,0,1,0,0,1,0,0,"No"
"1389",0,0,0.500177409356702,0,0,1,0,0,1,0,0,"Yes"
"1390",0,1,0.900838288075452,0,0,1,0,0,0,0,0,"Yes"
"1391",0,0,-1.50312698423705,0,0,1,0,0,1,0,1,"Yes"
"1392",0,0,-0.644567958411155,0,0,1,0,0,1,0,0,"Yes"
"1393",0,1,0.614651946133488,0,1,1,0,0,0,0,0,"No"
"1394",0,0,-0.243907079692405,0,0,1,0,0,0,0,0,"Yes"
"1395",0,0,-0.587330690022762,1,0,1,0,0,1,0,0,"Yes"
"1396",0,0,-0.243907079692405,0,0,1,0,0,0,0,0,"Yes"
"1397",0,0,-0.472856153245976,0,0,1,0,0,0,0,0,"Yes"
"1398",0,0,1.70216004551295,1,0,1,0,0,1,0,0,"Yes"
"1399",1,0,0.557414677745095,0,0,1,0,0,1,0,0,"Yes"
"1400",1,0,1.3587364351826,0,0,1,0,0,1,0,0,"Yes"
"1401",0,1,0.786363751298667,0,0,1,0,0,1,0,0,"Yes"
"1402",0,0,0.156753799026345,0,0,1,0,1,0,0,0,"Yes"
"1403",0,0,0.156753799026345,0,0,1,0,0,1,0,0,"Yes"
"1404",0,0,1.64492277712456,1,0,1,0,0,0,0,0,"Yes"
"1405",0,0,-0.75904249518794,0,0,1,0,0,1,0,0,"Yes"
"1406",0,0,-1.73207605779062,0,0,1,0,0,1,0,0,"Yes"
"1407",0,0,-1.67483878940223,0,0,1,0,0,0,0,0,"Yes"
"1408",0,0,-0.530093421634369,0,0,1,0,0,1,0,0,"Yes"
"1409",0,0,1.12978736162902,0,0,1,0,0,1,0,0,"Yes"
"1410",0,0,-0.644567958411155,0,0,1,0,0,0,0,0,"Yes"
"1411",0,0,1.24426189840581,0,0,1,0,0,0,0,0,"Yes"
"1412",0,0,0.213991067414738,0,0,1,0,0,1,0,0,"Yes"
"1413",0,0,-0.530093421634369,1,0,1,0,0,0,0,0,"Yes"
"1414",0,0,-0.243907079692405,0,0,1,0,0,1,0,0,"Yes"
"1415",0,0,0.786363751298667,0,0,1,0,0,0,0,0,"Yes"
"1416",0,1,1.41597370357099,0,0,1,1,0,0,0,0,"Yes"
"1417",0,0,-0.243907079692405,0,0,1,0,0,1,1,0,"Yes"
"1418",0,0,-0.243907079692405,0,0,1,0,0,0,0,0,"Yes"
"1419",0,0,0.786363751298667,0,0,1,0,0,0,0,0,"Yes"
"1420",0,0,-0.472856153245976,0,0,1,0,0,0,0,0,"Yes"
"1421",0,0,-0.530093421634369,0,0,1,0,0,1,0,0,"Yes"
"1422",0,0,-0.0721952745272262,0,0,1,0,0,0,0,0,"Yes"
"1423",0,0,-1.21694064229508,0,0,1,0,0,1,0,1,"Yes"
"1424",0,1,0.328465604191524,0,0,1,0,0,0,0,1,"Yes"
"1425",0,0,1.3014991667942,0,0,1,0,0,1,0,0,"Yes"
"1426",0,0,-0.35838161646919,0,0,1,0,0,1,0,0,"Yes"
"1427",0,0,-0.701805226799547,0,0,1,0,0,1,0,0,"Yes"
"1428",0,0,0.328465604191524,0,0,1,0,0,1,0,0,"Yes"
"1429",0,1,1.47321097195938,0,0,1,0,0,1,0,1,"Yes"
"1430",0,0,-0.0149580061388333,0,0,1,0,0,0,0,0,"Yes"
"1431",0,0,-1.15970337390669,0,0,1,0,0,1,0,1,"No"
"1432",0,0,-0.530093421634369,0,0,1,0,0,0,0,0,"Yes"
"1433",0,0,0.729126482910274,0,0,1,0,1,1,0,0,"Yes"
"1434",1,0,-0.472856153245976,0,0,1,0,0,1,0,0,"Yes"
"1435",0,0,-0.530093421634369,0,0,1,0,1,1,0,0,"Yes"
"1436",0,1,0.614651946133488,1,0,1,0,0,1,0,0,"Yes"
"1437",0,0,0.0422792622495595,0,0,1,0,0,1,0,0,"Yes"
"1438",0,0,-0.644567958411155,0,0,1,0,0,1,0,1,"Yes"
"1439",0,0,-1.73207605779062,0,0,1,1,0,0,0,0,"No"
"1440",0,1,1.3587364351826,0,0,1,0,1,0,0,0,"No"
"1441",0,0,1.87387185067813,0,0,1,0,0,0,0,0,"Yes"
"1442",0,0,0.385702872579917,0,0,1,0,0,1,0,0,"Yes"
"1443",0,0,0.213991067414738,0,0,1,0,0,0,0,0,"Yes"
"1444",0,0,-0.530093421634369,0,0,1,0,0,0,0,0,"Yes"
"1445",0,0,0.557414677745095,0,0,1,0,0,1,0,0,"Yes"
"1446",0,0,-0.930754300353119,0,0,1,0,0,0,0,0,"Yes"
"1447",0,1,0.843601019687059,0,0,1,0,0,0,0,0,"Yes"
"1448",0,0,-0.987991568741512,0,0,1,0,0,1,0,0,"Yes"
"1449",0,0,0.385702872579917,0,0,1,0,0,1,0,0,"Yes"
"1450",0,0,0.0422792622495595,0,0,1,0,0,0,0,0,"Yes"
"1451",0,1,1.75939731390135,0,0,1,0,0,0,0,0,"Yes"
"1452",0,1,-0.186669811304012,0,0,1,1,0,1,0,0,"Yes"
"1453",0,0,-0.701805226799547,0,0,1,0,0,0,0,0,"Yes"
"1454",0,0,-0.530093421634369,0,0,1,0,0,1,0,0,"Yes"
"1455",0,1,1.87387185067813,0,0,1,0,1,0,0,0,"Yes"
"1456",0,0,0.729126482910274,0,0,1,0,0,0,0,0,"Yes"
"1457",0,0,-0.873517031964726,0,0,1,0,0,1,0,0,"Yes"
"1458",0,0,0.0422792622495595,0,0,1,0,0,1,0,0,"Yes"
"1459",0,0,-0.301144348080798,0,0,1,0,0,0,0,0,"Yes"
"1460",0,0,1.07255009324063,0,0,1,0,0,0,0,0,"Yes"
"1461",0,0,-1.38865244746026,0,0,1,0,0,1,0,0,"Yes"
"1462",0,1,-1.50312698423705,0,0,1,0,0,1,0,1,"Yes"
"1463",0,0,-0.35838161646919,0,0,1,0,0,0,0,0,"No"
"1464",0,0,-0.644567958411155,0,0,1,0,0,0,0,0,"Yes"
"1465",0,0,-1.50312698423705,0,0,1,0,0,1,0,0,"Yes"
"1466",0,0,-0.129432542915619,0,0,1,0,0,1,0,0,"Yes"
"1467",0,0,0.328465604191524,0,0,1,0,0,1,0,0,"Yes"
"1468",0,0,-0.243907079692405,0,0,1,0,0,0,0,0,"Yes"
"1469",1,0,-1.67483878940223,0,0,1,0,0,1,0,0,"No"
"1470",0,0,-0.415618884857583,0,0,1,0,0,1,0,0,"Yes"
"1471",0,1,0.271228335803131,0,0,1,1,0,0,0,0,"Yes"
"1472",0,1,1.53044824034777,0,0,1,0,0,0,0,1,"Yes"
